KNESER GRAPH (9,2)
Metric dimension: 6 BIGSINDEX : 510

{3, 7, 11, 13, 18, 21}
{3, 7, 11, 15, 18, 19}
{3, 7, 12, 13, 17, 21}
{3, 7, 12, 15, 17, 19}
{3, 7, 13, 15, 17, 18}
{3, 8, 11, 12, 19, 20}
{3, 8, 11, 13, 18, 20}
{3, 8, 11, 14, 18, 19}
{3, 8, 12, 13, 17, 20}
{3, 8, 12, 14, 17, 19}
{3, 8, 13, 14, 17, 18}
{4, 5, 6, 9, 10, 14}
{4, 5, 6, 9, 10, 15}
{4, 5, 6, 9, 14, 15}
{4, 5, 6, 9, 16, 20}
{4, 5, 6, 9, 16, 21}
{4, 5, 6, 9, 20, 21}
{4, 5, 6, 10, 14, 15}
{4, 5, 6, 16, 20, 21}
{4, 5, 7, 9, 10, 13}
{4, 5, 7, 9, 10, 15}
{4, 5, 7, 9, 13, 15}
{4, 5, 7, 9, 16, 19}
{4, 5, 7, 9, 16, 21}
{4, 5, 7, 9, 19, 21}
{4, 5, 7, 10, 13, 15}
{4, 5, 7, 16, 19, 21}
{4, 5, 8, 9, 10, 13}
{4, 5, 8, 9, 10, 14}
{4, 5, 8, 9, 13, 14}
{4, 5, 8, 9, 16, 19}
{4, 5, 8, 9, 16, 20}
{4, 5, 8, 9, 19, 20}
{4, 5, 8, 10, 13, 14}
{4, 5, 8, 16, 19, 20}
{4, 5, 10, 13, 20, 21}
{4, 5, 10, 14, 19, 21}
{4, 5, 10, 15, 19, 20}
{4, 5, 13, 14, 16, 21}
{4, 5, 13, 15, 16, 20}
{4, 5, 14, 15, 16, 19}
{4, 6, 7, 9, 10, 12}
{4, 6, 7, 9, 10, 15}
{4, 6, 7, 9, 12, 15}
{4, 6, 7, 9, 16, 18}
{4, 6, 7, 9, 16, 21}
{4, 6, 7, 9, 18, 21}
{4, 6, 7, 10, 12, 15}
{4, 6, 7, 16, 18, 21}
{4, 6, 8, 9, 10, 12}
{4, 6, 8, 9, 10, 14}
{4, 6, 8, 9, 12, 14}
{4, 6, 8, 9, 16, 18}
{4, 6, 8, 9, 16, 20}
{4, 6, 8, 9, 18, 20}
{4, 6, 8, 10, 12, 14}
{4, 6, 8, 16, 18, 20}
{4, 6, 10, 12, 20, 21}
{4, 6, 10, 14, 18, 21}
{4, 6, 10, 15, 18, 20}
{4, 6, 12, 14, 16, 21}
{4, 6, 12, 15, 16, 20}
{4, 6, 14, 15, 16, 18}
{4, 7, 8, 9, 10, 12}
{4, 7, 8, 9, 10, 13}
{4, 7, 8, 9, 12, 13}
{4, 7, 8, 9, 16, 18}
{4, 7, 8, 9, 16, 19}
{4, 7, 8, 9, 18, 19}
{4, 7, 8, 10, 12, 13}
{4, 7, 8, 16, 18, 19}
{4, 7, 10, 12, 19, 21}
